"sale_yr","sale_month","sale_day","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","sqft_basement","yr_built","zipcode","lat","long","sqft_living15","sqft_lot15","price"
2014.0,6.0,27.0,3.0,2.5,2440.0,4153.0,2.0,3.0,9.0,2440.0,0.0,2003.0,98052.0,47.665,-122.087,2030.0,4143.0,710000.0
2015.0,2.0,13.0,4.0,4.0,3970.0,7314.0,2.0,3.0,9.0,3970.0,0.0,2014.0,98074.0,47.6173,-122.056,3560.0,5258.0,949990.0
2014.0,7.0,8.0,3.0,2.5,2538.0,4600.0,2.0,3.0,8.0,2538.0,0.0,2013.0,98092.0,47.2584,-122.196,2570.0,4800.0,335606.0
2014.0,5.0,7.0,5.0,4.5,4270.0,8076.0,2.0,3.0,11.0,3400.0,870.0,2007.0,98033.0,47.699,-122.206,4100.0,10631.0,1532500.0
2014.0,10.0,14.0,4.0,2.75,3340.0,5700.0,2.0,3.0,11.0,3340.0,0.0,2013.0,98059.0,47.5059,-122.146,3340.0,6940.0,962000.0
2014.0,8.0,13.0,2.0,2.5,1590.0,1679.0,2.0,3.0,8.0,1590.0,0.0,2012.0,98029.0,47.5449,-122.011,1590.0,1680.0,395825.0
2014.0,10.0,14.0,5.0,2.75,2710.0,4500.0,2.0,3.0,8.0,2710.0,0.0,2014.0,98038.0,47.3547,-122.062,2710.0,4626.0,419354.0
2014.0,11.0,20.0,3.0,3.25,1370.0,915.0,2.0,3.0,8.0,1100.0,270.0,2006.0,98116.0,47.5639,-122.388,1370.0,1146.0,388000.0
2015.0,1.0,21.0,3.0,2.5,1860.0,1290.0,2.0,3.0,9.0,1240.0,620.0,2010.0,98122.0,47.6179,-122.301,1710.0,1525.0,730000.0
2014.0,7.0,28.0,3.0,3.25,1710.0,2171.0,2.0,3.0,7.0,1400.0,310.0,2014.0,98106.0,47.5434,-122.368,1380.0,1300.0,358990.0
2014.0,10.0,16.0,4.0,2.5,2650.0,4120.0,2.0,3.0,8.0,2650.0,0.0,2014.0,98146.0,47.5019,-122.34,2030.0,3768.0,398651.0
2014.0,7.0,23.0,4.0,2.5,2610.0,5562.0,2.0,3.0,9.0,2610.0,0.0,2013.0,98056.0,47.5137,-122.169,2720.0,7400.0,610360.0
2015.0,3.0,13.0,4.0,2.5,2420.0,5244.0,2.0,3.0,9.0,2420.0,0.0,2007.0,98166.0,47.4729,-122.35,1400.0,5250.0,449950.0
2014.0,5.0,27.0,4.0,2.5,3330.0,7399.0,2.0,3.0,9.0,3330.0,0.0,2009.0,98052.0,47.679,-122.153,2640.0,8601.0,760000.0
2014.0,12.0,30.0,5.0,4.0,4180.0,12042.0,2.0,3.0,10.0,4180.0,0.0,2014.0,98075.0,47.5959,-122.014,1800.0,6052.0,1255780.0
2014.0,7.0,14.0,3.0,2.5,1800.0,2791.0,2.0,3.0,8.0,1800.0,0.0,2011.0,98126.0,47.5442,-122.371,1580.0,2617.0,379900.0
2015.0,4.0,27.0,5.0,2.5,2570.0,7412.0,2.0,3.0,8.0,2570.0,0.0,2006.0,98019.0,47.7265,-121.957,2890.0,8056.0,472000.0
2014.0,7.0,7.0,4.0,2.5,2090.0,5195.0,2.0,3.0,7.0,2090.0,0.0,2007.0,98031.0,47.3986,-122.166,2090.0,5236.0,300000.0
2014.0,11.0,20.0,4.0,2.5,2789.0,3960.0,2.0,3.0,7.0,2789.0,0.0,2007.0,98001.0,47.3059,-122.28,2547.0,3960.0,272000.0
2014.0,12.0,22.0,5.0,2.5,2550.0,6405.0,2.0,3.0,7.0,2550.0,0.0,2008.0,98065.0,47.5191,-121.869,2190.0,5900.0,465000.0
2014.0,6.0,17.0,4.0,2.75,3070.0,7201.0,2.0,3.0,9.0,3070.0,0.0,2006.0,98059.0,47.4897,-122.147,2880.0,8364.0,535000.0
2015.0,4.0,9.0,4.0,3.25,3030.0,7644.0,2.0,3.0,8.0,2830.0,200.0,2006.0,98065.0,47.5457,-121.881,3400.0,6908.0,622950.0
2014.0,5.0,22.0,4.0,3.5,3150.0,6202.0,2.0,3.0,7.0,3150.0,0.0,2005.0,98042.0,47.3993,-122.162,2950.0,5940.0,330000.0
2015.0,3.0,24.0,3.0,2.5,2220.0,5279.0,2.0,3.0,8.0,2220.0,0.0,2006.0,98146.0,47.5132,-122.387,1610.0,5297.0,540000.0
2014.0,7.0,17.0,4.0,3.25,4800.0,12727.0,2.0,3.0,10.0,4800.0,0.0,2011.0,98059.0,47.5311,-122.134,4750.0,13602.0,1079000.0
2015.0,2.0,6.0,4.0,2.0,1590.0,942.0,3.0,3.0,7.0,1590.0,0.0,2008.0,98027.0,47.54,-122.026,1390.0,942.0,293467.0
2015.0,4.0,2.0,3.0,2.0,1530.0,1442.0,3.0,3.0,9.0,1530.0,0.0,2015.0,98107.0,47.6692,-122.372,1620.0,1456.0,649000.0
2015.0,4.0,29.0,3.0,1.5,1270.0,1483.0,3.0,3.0,8.0,1270.0,0.0,2007.0,98115.0,47.6987,-122.317,1270.0,1413.0,415000.0
2014.0,6.0,3.0,3.0,2.25,1450.0,4706.0,2.0,3.0,7.0,1450.0,0.0,2009.0,98028.0,47.761,-122.232,1490.0,4667.0,400000.0
2014.0,5.0,6.0,3.0,2.5,2690.0,4047.0,3.0,3.0,10.0,2690.0,0.0,2014.0,98117.0,47.6797,-122.385,2040.0,5000.0,979000.0
2015.0,2.0,20.0,4.0,2.5,2755.0,4831.0,2.0,3.0,7.0,2755.0,0.0,2003.0,98053.0,47.685,-122.039,2510.0,4831.0,625250.0
2014.0,9.0,9.0,4.0,3.5,2650.0,3474.0,2.0,3.0,8.0,2230.0,420.0,2011.0,98027.0,47.5377,-122.046,2330.0,3474.0,665000.0
2015.0,3.0,9.0,2.0,3.0,1460.0,1452.0,2.0,3.0,8.0,1140.0,320.0,2007.0,98136.0,47.5224,-122.39,1460.0,1452.0,437000.0
2015.0,1.0,14.0,3.0,2.5,2196.0,7475.0,2.0,3.0,8.0,2196.0,0.0,2006.0,98030.0,47.3803,-122.204,1860.0,6755.0,333500.0
2014.0,6.0,3.0,3.0,3.0,2340.0,5002.0,2.0,3.0,8.0,2340.0,0.0,2013.0,98045.0,47.4831,-121.773,2790.0,5375.0,427874.0
2014.0,5.0,21.0,4.0,2.5,2220.0,4228.0,2.0,3.0,8.0,2220.0,0.0,2014.0,98146.0,47.5014,-122.341,2220.0,4157.0,334990.0
2015.0,2.0,11.0,4.0,4.0,4420.0,5940.0,2.0,3.0,10.0,3410.0,1010.0,2006.0,98027.0,47.5397,-122.072,4510.0,5797.0,909500.0
2015.0,1.0,23.0,4.0,2.75,3550.0,6558.0,2.0,3.0,9.0,3550.0,0.0,2013.0,98052.0,47.7076,-122.115,3140.0,5617.0,952990.0
2014.0,5.0,28.0,4.0,3.5,4490.0,5099.0,2.0,3.0,9.0,3390.0,1100.0,2006.0,98065.0,47.5394,-121.861,4290.0,5537.0,700000.0
2015.0,2.0,23.0,5.0,2.75,2990.0,6370.0,2.0,3.0,8.0,2990.0,0.0,2014.0,98059.0,47.4853,-122.154,2730.0,5740.0,559950.0
2015.0,2.0,22.0,4.0,2.5,2610.0,7227.0,2.0,3.0,9.0,2610.0,0.0,2011.0,98010.0,47.314,-122.023,2630.0,7421.0,390000.0
2015.0,3.0,3.0,3.0,2.25,1670.0,107157.0,1.0,3.0,7.0,1670.0,0.0,2007.0,98022.0,47.2743,-122.009,3310.0,108900.0,425000.0
2015.0,4.0,7.0,4.0,3.5,3440.0,9776.0,2.0,3.0,10.0,3440.0,0.0,2006.0,98040.0,47.5374,-122.216,2400.0,11000.0,1330000.0
2014.0,6.0,10.0,4.0,3.5,3510.0,9364.0,2.0,3.0,10.0,3510.0,0.0,2001.0,98065.0,47.54,-121.876,3510.0,9161.0,695000.0
2015.0,1.0,20.0,3.0,2.5,1740.0,1279.0,3.0,3.0,8.0,1740.0,0.0,2008.0,98116.0,47.589,-122.387,1740.0,1280.0,545000.0
2014.0,7.0,11.0,4.0,2.5,2240.0,5500.0,2.0,3.0,8.0,2240.0,0.0,2013.0,98056.0,47.496,-122.169,700.0,5500.0,389950.0
2015.0,4.0,1.0,3.0,3.0,2500.0,6000.0,2.0,3.0,8.0,2500.0,0.0,2012.0,98058.0,47.4408,-122.161,2130.0,6000.0,432500.0
2014.0,12.0,6.0,3.0,3.5,2710.0,3326.0,2.0,3.0,8.0,1650.0,1060.0,2005.0,98027.0,47.5371,-122.073,2280.0,2738.0,615000.0
2014.0,10.0,15.0,3.0,3.5,1690.0,1765.0,2.0,3.0,8.0,1370.0,320.0,2006.0,98103.0,47.6536,-122.34,1690.0,1694.0,622000.0
2015.0,2.0,24.0,3.0,2.5,1480.0,1531.0,3.0,3.0,8.0,1480.0,0.0,2014.0,98107.0,47.669,-122.402,1530.0,1321.0,598950.0
2015.0,1.0,2.0,3.0,2.5,1950.0,4949.0,2.0,3.0,7.0,1950.0,0.0,2009.0,98065.0,47.5155,-121.87,2200.0,5740.0,430000.0
2014.0,7.0,17.0,2.0,3.0,2210.0,3917.0,2.0,3.0,10.0,1500.0,710.0,2008.0,98122.0,47.6166,-122.291,1720.0,3933.0,1262000.0
2015.0,4.0,22.0,3.0,2.5,1310.0,1254.0,2.0,3.0,7.0,850.0,460.0,2007.0,98116.0,47.5622,-122.384,1310.0,1372.0,390000.0
2014.0,10.0,1.0,3.0,2.5,2410.0,4293.0,2.0,3.0,7.0,2410.0,0.0,2007.0,98065.0,47.5196,-121.869,2190.0,5900.0,450000.0
2015.0,3.0,26.0,4.0,3.25,3040.0,4155.0,2.0,3.0,8.0,2350.0,690.0,2013.0,98029.0,47.5429,-122.012,2680.0,4000.0,825000.0
2014.0,5.0,13.0,4.0,2.25,2140.0,6355.0,2.0,3.0,7.0,2140.0,0.0,2002.0,98065.0,47.5367,-121.88,2480.0,5746.0,435000.0
2014.0,6.0,9.0,3.0,2.5,1720.0,1715.0,2.0,3.0,7.0,1240.0,480.0,2004.0,98136.0,47.5481,-122.384,1610.0,1626.0,398000.0
2014.0,6.0,5.0,4.0,2.5,2658.0,3960.0,2.0,3.0,9.0,2658.0,0.0,2014.0,98092.0,47.2603,-122.194,2578.0,4200.0,411605.0
2014.0,11.0,20.0,2.0,2.0,1350.0,1209.0,3.0,3.0,8.0,1350.0,0.0,2013.0,98199.0,47.649,-122.383,1310.0,982.0,455000.0
2015.0,5.0,1.0,3.0,2.5,1150.0,1194.0,2.0,3.0,8.0,1020.0,130.0,2006.0,98107.0,47.6684,-122.365,1450.0,1714.0,452950.0
2014.0,5.0,20.0,3.0,1.75,1690.0,1468.0,2.0,3.0,8.0,1380.0,310.0,2008.0,98108.0,47.563,-122.297,1690.0,1936.0,380000.0
2014.0,11.0,24.0,2.0,1.75,1270.0,1916.0,2.0,3.0,8.0,1270.0,0.0,2012.0,98108.0,47.5648,-122.294,1140.0,1916.0,340000.0
2014.0,11.0,3.0,3.0,2.5,2655.0,5080.0,2.0,3.0,8.0,2655.0,0.0,2013.0,98023.0,47.2972,-122.348,2879.0,5232.0,409950.0
2014.0,5.0,20.0,3.0,1.5,1270.0,1443.0,3.0,3.0,8.0,1270.0,0.0,2007.0,98115.0,47.699,-122.317,1270.0,1413.0,440000.0
2014.0,9.0,10.0,2.0,1.75,1728.0,95950.0,1.0,3.0,9.0,1728.0,0.0,2012.0,98070.0,47.4579,-122.443,1720.0,35735.0,730000.0
2014.0,7.0,31.0,2.0,2.5,1233.0,1244.0,2.0,3.0,7.0,963.0,270.0,2007.0,98136.0,47.5533,-122.381,1230.0,1300.0,360000.0
2014.0,10.0,8.0,3.0,2.0,1560.0,1020.0,3.0,3.0,8.0,1560.0,0.0,2014.0,98122.0,47.605,-122.304,1560.0,1728.0,515000.0
2015.0,4.0,6.0,4.0,2.5,2510.0,7245.0,2.0,3.0,9.0,2510.0,0.0,2007.0,98146.0,47.5096,-122.363,1830.0,8900.0,375000.0
2015.0,3.0,18.0,5.0,2.75,3050.0,7520.0,2.0,3.0,8.0,3050.0,0.0,2014.0,98056.0,47.5245,-122.184,2180.0,10800.0,740000.0
2014.0,10.0,30.0,5.0,2.75,2710.0,6220.0,2.0,3.0,8.0,2710.0,0.0,2014.0,98038.0,47.3555,-122.061,2530.0,4759.0,450000.0
2014.0,7.0,23.0,4.0,2.5,2090.0,4400.0,2.0,3.0,8.0,2090.0,0.0,2011.0,98118.0,47.5403,-122.286,2090.0,3430.0,455000.0
2014.0,8.0,4.0,5.0,3.25,3360.0,6120.0,2.0,3.0,9.0,3360.0,0.0,2014.0,98074.0,47.607,-122.053,3230.0,5398.0,829995.0
2014.0,12.0,23.0,4.0,2.75,2280.0,5013.0,2.0,3.0,8.0,2280.0,0.0,2009.0,98019.0,47.7333,-121.976,2130.0,5121.0,395000.0
2014.0,7.0,11.0,4.0,2.75,3520.0,5500.0,2.0,3.0,9.0,3520.0,0.0,2014.0,98074.0,47.6181,-122.056,3340.0,5500.0,859990.0
2014.0,12.0,5.0,4.0,2.75,3410.0,5838.0,2.0,3.0,9.0,3410.0,0.0,2012.0,98053.0,47.6931,-122.022,3420.0,7048.0,743000.0
2014.0,12.0,15.0,3.0,2.25,2730.0,9388.0,1.0,3.0,7.0,1390.0,1340.0,1975.0,98030.0,47.3785,-122.185,2255.0,5701.0,345000.0
2014.0,12.0,31.0,3.0,2.5,1780.0,2778.0,2.0,3.0,8.0,1530.0,250.0,2007.0,98126.0,47.5487,-122.372,1380.0,1998.0,443000.0
2014.0,7.0,22.0,4.0,2.5,2910.0,6555.0,2.0,3.0,9.0,2910.0,0.0,2005.0,98033.0,47.6659,-122.172,2910.0,10419.0,810000.0
2014.0,10.0,1.0,3.0,3.0,1290.0,1112.0,3.0,3.0,7.0,1290.0,0.0,2008.0,98125.0,47.7282,-122.296,1230.0,9000.0,305000.0
2014.0,10.0,6.0,4.0,2.5,2300.0,3825.0,2.0,3.0,7.0,2300.0,0.0,2012.0,98042.0,47.3594,-122.082,2110.0,3825.0,320000.0
2015.0,1.0,27.0,2.0,2.5,1611.0,2210.0,2.0,3.0,10.0,1611.0,0.0,2005.0,98109.0,47.6291,-122.347,2070.0,2182.0,850000.0
2014.0,10.0,27.0,3.0,3.5,2710.0,3290.0,2.0,3.0,8.0,1650.0,1060.0,2006.0,98027.0,47.5367,-122.072,2440.0,3290.0,600000.0
2014.0,5.0,8.0,3.0,2.75,2015.0,16807.0,2.0,3.0,9.0,2015.0,0.0,2007.0,98166.0,47.45,-122.377,1780.0,12310.0,988500.0
2014.0,9.0,15.0,2.0,2.5,1240.0,1249.0,3.0,3.0,8.0,1240.0,0.0,2006.0,98107.0,47.6718,-122.386,1240.0,2500.0,459000.0
2015.0,4.0,24.0,4.0,3.25,3750.0,74052.0,2.0,3.0,10.0,3750.0,0.0,2013.0,98053.0,47.658,-122.006,4920.0,74052.0,1180000.0
2014.0,9.0,2.0,3.0,3.25,1410.0,1442.0,3.0,3.0,8.0,1360.0,50.0,2006.0,98125.0,47.7183,-122.317,1500.0,1200.0,358000.0
2014.0,10.0,21.0,2.0,2.25,1160.0,1010.0,2.0,3.0,8.0,1000.0,160.0,2006.0,98112.0,47.6207,-122.301,1200.0,1170.0,495000.0
2014.0,10.0,30.0,4.0,2.5,2800.0,4000.0,2.0,3.0,9.0,2800.0,0.0,2011.0,98103.0,47.6695,-122.339,1770.0,4200.0,1465000.0
2014.0,10.0,20.0,4.0,2.5,2820.0,6120.0,2.0,3.0,9.0,2820.0,0.0,2014.0,98115.0,47.6911,-122.293,1510.0,6120.0,897000.0
2014.0,8.0,4.0,3.0,2.25,1650.0,946.0,3.0,3.0,8.0,1650.0,0.0,2014.0,98103.0,47.6536,-122.354,1570.0,1283.0,619000.0
2015.0,3.0,30.0,3.0,2.25,1530.0,1305.0,2.0,3.0,7.0,1116.0,414.0,2007.0,98177.0,47.7034,-122.357,1320.0,1427.0,380000.0
2014.0,12.0,11.0,2.0,1.5,1000.0,1251.0,2.0,3.0,7.0,930.0,70.0,2006.0,98199.0,47.6529,-122.384,1420.0,1187.0,377000.0
2015.0,2.0,23.0,4.0,3.5,2440.0,3012.0,3.0,3.0,8.0,2440.0,0.0,2005.0,98117.0,47.6923,-122.392,1860.0,4650.0,649950.0
2015.0,5.0,4.0,3.0,2.5,1660.0,1692.0,3.0,3.0,7.0,1610.0,50.0,2005.0,98115.0,47.6801,-122.322,1210.0,1230.0,605000.0
2014.0,9.0,23.0,3.0,2.25,1190.0,1137.0,2.0,3.0,7.0,960.0,230.0,1999.0,98115.0,47.677,-122.325,1190.0,1080.0,475000.0
2014.0,8.0,28.0,3.0,3.0,1520.0,1884.0,3.0,3.0,8.0,1520.0,0.0,2009.0,98125.0,47.7176,-122.284,1360.0,1939.0,399000.0
2014.0,5.0,28.0,4.0,3.25,4700.0,9160.0,1.0,3.0,11.0,2520.0,2180.0,2005.0,98116.0,47.5744,-122.406,2240.0,8700.0,1400000.0
2014.0,5.0,16.0,3.0,2.5,1480.0,1663.0,2.0,3.0,9.0,1180.0,300.0,2012.0,98126.0,47.5443,-122.375,1380.0,1537.0,341000.0
2014.0,12.0,2.0,3.0,2.25,1640.0,1873.0,3.0,3.0,8.0,1640.0,0.0,2014.0,98112.0,47.6196,-122.297,1640.0,3920.0,759000.0
2014.0,7.0,22.0,2.0,2.5,1278.0,987.0,2.0,3.0,7.0,1002.0,276.0,2007.0,98136.0,47.5532,-122.381,1220.0,1287.0,358000.0
2015.0,1.0,30.0,2.0,1.5,690.0,1058.0,2.0,3.0,7.0,690.0,0.0,2005.0,98103.0,47.6951,-122.343,690.0,1058.0,245000.0
2014.0,10.0,7.0,4.0,2.5,3202.0,4964.0,2.0,3.0,9.0,3202.0,0.0,2014.0,98030.0,47.3412,-122.179,2425.0,4886.0,460940.0
2014.0,5.0,22.0,3.0,2.25,1347.0,1292.0,3.0,3.0,7.0,1347.0,0.0,2010.0,98125.0,47.7306,-122.291,1480.0,1865.0,321000.0
2014.0,6.0,23.0,4.0,3.5,2960.0,6000.0,2.0,3.0,9.0,2960.0,0.0,2014.0,98065.0,47.5183,-121.886,2960.0,6000.0,633634.0
2014.0,9.0,23.0,1.0,0.75,740.0,1284.0,1.0,4.0,6.0,740.0,0.0,1928.0,98107.0,47.6741,-122.406,1430.0,3988.0,290000.0
2015.0,4.0,7.0,5.0,3.5,4320.0,7502.0,2.0,3.0,9.0,3500.0,820.0,2012.0,98056.0,47.5235,-122.168,3250.0,7538.0,887250.0
2014.0,12.0,16.0,3.0,2.0,1490.0,1286.0,3.0,3.0,8.0,1490.0,0.0,2014.0,98144.0,47.57,-122.288,1420.0,1230.0,429900.0
2014.0,9.0,10.0,3.0,3.0,1730.0,1902.0,3.0,3.0,8.0,1730.0,0.0,2014.0,98117.0,47.6944,-122.377,1830.0,1804.0,566950.0
2015.0,3.0,10.0,3.0,3.5,1130.0,1449.0,3.0,3.0,7.0,1130.0,0.0,2005.0,98103.0,47.6968,-122.348,1130.0,1200.0,343000.0
2014.0,11.0,11.0,4.0,3.25,3230.0,4838.0,2.0,3.0,9.0,3230.0,0.0,2014.0,98038.0,47.3559,-122.023,2980.0,5094.0,572115.0
2015.0,1.0,8.0,5.0,3.5,3920.0,5150.0,2.0,3.0,9.0,2820.0,1100.0,2004.0,98052.0,47.6638,-122.084,3170.0,5530.0,918000.0
2014.0,7.0,11.0,3.0,2.5,1810.0,914.0,3.0,3.0,8.0,1380.0,430.0,2008.0,98116.0,47.5732,-122.387,1810.0,914.0,450000.0
2015.0,3.0,31.0,4.0,2.5,2544.0,4071.0,2.0,3.0,9.0,2544.0,0.0,2013.0,98030.0,47.341,-122.179,2358.0,4179.0,415000.0
2014.0,7.0,30.0,3.0,2.25,1430.0,800.0,2.0,3.0,8.0,1140.0,290.0,2011.0,98136.0,47.5477,-122.388,1430.0,1387.0,384000.0
2014.0,8.0,22.0,2.0,1.5,910.0,966.0,2.0,3.0,8.0,820.0,90.0,2006.0,98119.0,47.627,-122.361,2740.0,6400.0,455000.0
2014.0,6.0,24.0,3.0,2.5,2280.0,6031.0,2.0,3.0,8.0,2280.0,0.0,2011.0,98019.0,47.7322,-121.966,2430.0,7200.0,415000.0
2014.0,10.0,6.0,4.0,2.5,3320.0,7429.0,2.0,3.0,9.0,3320.0,0.0,2014.0,98034.0,47.7189,-122.225,1840.0,7429.0,799950.0
2015.0,4.0,5.0,5.0,4.0,1680.0,7268.0,1.0,3.0,8.0,1370.0,310.0,2008.0,98106.0,47.5571,-122.356,2040.0,8259.0,545000.0
2014.0,7.0,29.0,3.0,2.5,2217.0,8019.0,2.0,3.0,7.0,2217.0,0.0,2009.0,98001.0,47.2776,-122.251,1470.0,8037.0,275000.0
2014.0,6.0,6.0,4.0,3.0,3240.0,5562.0,2.0,3.0,10.0,3240.0,0.0,2013.0,98075.0,47.5919,-121.975,3380.0,5562.0,895000.0
2014.0,5.0,6.0,4.0,3.25,3569.0,8327.0,2.0,3.0,10.0,3569.0,0.0,2013.0,98055.0,47.4595,-122.208,2550.0,5251.0,580000.0
2014.0,5.0,5.0,3.0,2.5,1940.0,3211.0,2.0,3.0,8.0,1940.0,0.0,2009.0,98027.0,47.5644,-122.093,1880.0,3078.0,555000.0
2014.0,8.0,26.0,3.0,2.5,1940.0,3211.0,2.0,3.0,8.0,1940.0,0.0,2009.0,98027.0,47.5644,-122.093,1880.0,3078.0,555000.0
2015.0,4.0,25.0,3.0,2.25,1280.0,1187.0,2.0,3.0,8.0,1080.0,200.0,2008.0,98107.0,47.6651,-122.368,1280.0,1681.0,539000.0
2014.0,9.0,4.0,3.0,2.0,1520.0,5040.0,2.0,3.0,7.0,1520.0,0.0,1977.0,98177.0,47.777,-122.362,1860.0,8710.0,434900.0
2014.0,12.0,2.0,2.0,2.25,1230.0,1078.0,2.0,3.0,7.0,1160.0,70.0,2008.0,98027.0,47.5324,-122.073,1240.0,817.0,325000.0
2014.0,11.0,19.0,3.0,2.5,2350.0,4975.0,2.0,3.0,8.0,2350.0,0.0,2012.0,98029.0,47.5418,-122.01,2350.0,3951.0,700000.0
2014.0,12.0,15.0,3.0,2.5,1300.0,1590.0,2.0,3.0,8.0,1100.0,200.0,2014.0,98109.0,47.6384,-122.343,1070.0,1223.0,675000.0
2015.0,1.0,8.0,3.0,2.25,1370.0,1007.0,3.0,3.0,8.0,1330.0,40.0,2009.0,98107.0,47.6682,-122.361,1570.0,1635.0,524000.0
2014.0,11.0,26.0,4.0,3.5,3273.0,5115.0,2.0,3.0,8.0,2671.0,602.0,2014.0,98055.0,47.4477,-122.204,2996.0,5100.0,485000.0
2014.0,10.0,24.0,3.0,3.5,1494.0,1262.0,3.0,3.0,8.0,1494.0,0.0,2011.0,98115.0,47.6826,-122.324,1494.0,1264.0,650000.0
2014.0,6.0,23.0,3.0,2.5,2242.0,4995.0,2.0,3.0,8.0,2242.0,0.0,2011.0,98092.0,47.2595,-122.202,1798.0,4942.0,329900.0
2015.0,1.0,13.0,4.0,2.5,2720.0,7991.0,2.0,3.0,9.0,2720.0,0.0,2006.0,98133.0,47.7168,-122.331,1590.0,8611.0,635000.0
2014.0,9.0,29.0,4.0,2.5,2090.0,5040.0,2.0,3.0,9.0,2090.0,0.0,2014.0,98055.0,47.4797,-122.23,1430.0,12000.0,388000.0
2015.0,4.0,15.0,4.0,3.5,4220.0,8417.0,3.0,3.0,10.0,4220.0,0.0,2012.0,98075.0,47.5869,-122.054,3730.0,8435.0,1060000.0
2014.0,7.0,8.0,4.0,2.75,3000.0,5470.0,2.0,3.0,8.0,3000.0,0.0,2005.0,98038.0,47.3613,-122.038,2420.0,4891.0,355000.0
2014.0,7.0,1.0,4.0,2.5,2530.0,5048.0,2.0,3.0,8.0,2530.0,0.0,2014.0,98038.0,47.3559,-122.063,2530.0,4359.0,417838.0
2014.0,7.0,15.0,4.0,2.5,3050.0,8000.0,2.0,3.0,9.0,3050.0,0.0,2007.0,98028.0,47.7465,-122.231,1910.0,8000.0,740000.0
2015.0,1.0,16.0,4.0,2.75,3650.0,4534.0,2.0,3.0,7.0,2940.0,710.0,2014.0,98028.0,47.7397,-122.224,2400.0,7682.0,550000.0
2015.0,1.0,13.0,4.0,2.5,2990.0,6037.0,2.0,3.0,9.0,2990.0,0.0,2013.0,98045.0,47.4766,-121.735,2990.0,5992.0,594491.0
2014.0,12.0,11.0,3.0,3.0,1860.0,2875.0,2.0,3.0,8.0,1710.0,150.0,2009.0,98126.0,47.5511,-122.373,1350.0,4830.0,399950.0
2015.0,4.0,1.0,3.0,3.25,1720.0,1977.0,2.0,3.0,8.0,1360.0,360.0,2007.0,98122.0,47.6127,-122.299,1720.0,3420.0,547500.0
2014.0,6.0,23.0,3.0,2.5,2540.0,4775.0,2.0,3.0,7.0,2540.0,0.0,2006.0,98042.0,47.3341,-122.052,2270.0,5000.0,310000.0
2015.0,3.0,24.0,3.0,2.0,1460.0,3696.0,2.0,3.0,7.0,1460.0,0.0,2010.0,98053.0,47.6861,-122.013,1720.0,3631.0,392137.0
2014.0,8.0,26.0,4.0,2.5,2900.0,4950.0,2.0,3.0,8.0,2900.0,0.0,2004.0,98028.0,47.7717,-122.236,2590.0,4950.0,520000.0
2014.0,11.0,25.0,4.0,3.25,3266.0,5398.0,2.0,3.0,8.0,3266.0,0.0,2014.0,98023.0,47.2975,-122.35,3087.0,5152.0,424950.0
2014.0,8.0,11.0,2.0,1.5,1076.0,1060.0,3.0,3.0,7.0,1076.0,0.0,2006.0,98125.0,47.7167,-122.298,1076.0,1060.0,290000.0
2015.0,2.0,22.0,4.0,2.5,2880.0,3091.0,2.0,3.0,9.0,1940.0,940.0,2014.0,98144.0,47.5711,-122.286,1560.0,4080.0,635000.0
2014.0,7.0,17.0,4.0,2.25,2240.0,5000.0,2.0,3.0,8.0,2240.0,0.0,2013.0,98074.0,47.6212,-122.058,1760.0,7500.0,635000.0
2015.0,1.0,14.0,3.0,3.25,1510.0,2064.0,2.0,3.0,8.0,1220.0,290.0,2008.0,98109.0,47.6398,-122.345,1670.0,2594.0,675000.0
2015.0,3.0,17.0,4.0,2.5,3190.0,10034.0,2.0,3.0,9.0,3190.0,0.0,2007.0,98052.0,47.6379,-122.111,2110.0,9300.0,925000.0
2014.0,10.0,29.0,3.0,2.5,1280.0,1920.0,3.0,3.0,8.0,1280.0,0.0,2009.0,98105.0,47.6621,-122.324,1450.0,1900.0,552000.0
2014.0,8.0,29.0,2.0,2.0,1370.0,1878.0,3.0,3.0,8.0,1370.0,0.0,2004.0,98107.0,47.6721,-122.387,1280.0,1878.0,548000.0
2015.0,3.0,3.0,4.0,2.5,2180.0,7204.0,2.0,3.0,8.0,2180.0,0.0,2014.0,98133.0,47.7221,-122.352,1500.0,7650.0,734000.0
2014.0,6.0,18.0,3.0,2.25,1490.0,1294.0,2.0,3.0,7.0,1220.0,270.0,2010.0,98106.0,47.5569,-122.363,1490.0,1283.0,309000.0
2014.0,7.0,3.0,3.0,2.5,2950.0,10254.0,2.0,3.0,9.0,2950.0,0.0,2006.0,98059.0,47.4888,-122.14,2800.0,9323.0,554950.0
2014.0,8.0,11.0,4.0,3.5,3130.0,5000.0,3.0,3.0,10.0,3130.0,0.0,2014.0,98116.0,47.5656,-122.403,1950.0,5152.0,1010000.0
2014.0,6.0,3.0,5.0,2.75,2481.0,4045.0,2.0,3.0,8.0,2481.0,0.0,2014.0,98001.0,47.2602,-122.284,2363.0,4175.0,309000.0
2014.0,6.0,23.0,3.0,1.5,1420.0,1192.0,2.0,3.0,8.0,1140.0,280.0,2008.0,98144.0,47.5881,-122.304,1340.0,1213.0,345000.0
2014.0,11.0,21.0,5.0,3.5,3160.0,5175.0,2.0,3.0,9.0,3160.0,0.0,2014.0,98011.0,47.755,-122.216,2100.0,9351.0,660000.0
